位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
OOP,KdQc,桶1:超强成牌,72.88,63.87,72.24,-12.4%,-0.9%
OOP,KsQc,桶1:超强成牌,72.88,63.87,72.24,-12.4%,-0.9%
OOP,AhKd,桶1:超强成牌,73.95,69.66,78.78,-5.8%,+6.5%
OOP,AhKs,桶1:超强成牌,73.95,69.66,78.78,-5.8%,+6.5%
OOP,AsKd,桶1:超强成牌,74.18,69.81,78.96,-5.9%,+6.4%
OOP,AdKs,桶1:超强成牌,74.18,69.81,78.96,-5.9%,+6.4%
OOP,AdKd,桶1:超强成牌,74.41,69.97,79.14,-6.0%,+6.4%
OOP,AsKs,桶1:超强成牌,74.41,69.97,79.14,-6.0%,+6.4%
OOP,AcKd,桶1:超强成牌,77.67,68.11,77.03,-12.3%,-0.8%
OOP,AcKs,桶1:超强成牌,77.67,68.11,77.03,-12.3%,-0.8%
OOP,KsKd,桶1:超强成牌,145.85,90.84,102.74,-37.7%,-29.6%
IP,9d6d,桶7:纯空气,4.71,4.82,4.72,+2.3%,+0.3%
IP,9s6s,桶7:纯空气,4.71,4.82,4.72,+2.3%,+0.3%
IP,8d6d,桶7:纯空气,4.84,4.36,4.27,-10.0%,-11.8%
IP,8s6s,桶7:纯空气,4.84,4.36,4.27,-10.0%,-11.8%
IP,Ad6d,桶7:纯空气,4.93,7.00,6.87,+42.1%,+39.3%
IP,As6s,桶7:纯空气,4.93,7.00,6.87,+42.1%,+39.3%
IP,Td7d,桶7:纯空气,5.02,5.58,5.47,+11.0%,+8.8%
IP,Ts7s,桶7:纯空气,5.02,5.58,5.47,+11.0%,+8.8%
IP,9d7d,桶7:纯空气,5.07,5.29,5.18,+4.3%,+2.2%
IP,9s7s,桶7:纯空气,5.07,5.29,5.18,+4.3%,+2.2%
IP,Td8d,桶7:纯空气,5.09,5.59,5.48,+10.0%,+7.8%
IP,Ts8s,桶7:纯空气,5.09,5.59,5.48,+10.0%,+7.8%
IP,8d7d,桶7:纯空气,5.23,4.86,4.77,-7.0%,-8.8%
IP,8s7s,桶7:纯空气,5.23,4.86,4.77,-7.0%,-8.8%
IP,Jd8d,桶7:纯空气,5.23,5.60,5.48,+6.9%,+4.8%
IP,Js8s,桶7:纯空气,5.23,5.60,5.48,+6.9%,+4.8%
IP,9d8d,桶7:纯空气,5.25,5.49,5.38,+4.6%,+2.5%
IP,9s8s,桶7:纯空气,5.25,5.49,5.38,+4.6%,+2.5%
IP,Ad7d,桶7:纯空气,5.26,7.30,7.15,+38.6%,+35.9%
IP,As7s,桶7:纯空气,5.26,7.30,7.15,+38.6%,+35.9%
IP,6d4d,桶7:纯空气,5.51,3.69,3.61,-33.1%,-34.4%
IP,6s4s,桶7:纯空气,5.51,3.69,3.61,-33.1%,-34.4%
IP,Ad8d,桶7:纯空气,5.66,7.65,7.49,+35.1%,+32.4%
IP,As8s,桶7:纯空气,5.66,7.65,7.49,+35.1%,+32.4%
IP,Ad4d,桶7:纯空气,5.78,6.99,6.85,+21.0%,+18.6%
IP,As4s,桶7:纯空气,5.78,6.99,6.85,+21.0%,+18.6%
IP,Ad2d,桶7:纯空气,5.89,6.98,6.84,+18.5%,+16.1%
IP,As2s,桶7:纯空气,5.89,6.98,6.84,+18.5%,+16.1%
IP,7d6d,桶7:纯空气,5.93,4.53,4.44,-23.7%,-25.2%
IP,7s6s,桶7:纯空气,5.93,4.53,4.44,-23.7%,-25.2%
IP,Ad3d,桶7:纯空气,6.00,6.98,6.84,+16.3%,+14.0%
IP,As3s,桶7:纯空气,6.00,6.98,6.84,+16.3%,+14.0%
IP,Qd8d,桶7:纯空气,6.11,6.28,6.15,+2.8%,+0.7%
IP,Qs8s,桶7:纯空气,6.11,6.28,6.15,+2.8%,+0.7%
IP,Td9d,桶7:纯空气,6.25,6.28,6.15,+0.5%,-1.5%
IP,Ts9s,桶7:纯空气,6.25,6.28,6.15,+0.5%,-1.5%
IP,Jd9d,桶7:纯空气,6.38,6.17,6.05,-3.2%,-5.1%
IP,Js9s,桶7:纯空气,6.38,6.17,6.05,-3.2%,-5.1%
IP,Ad9d,桶7:纯空气,6.54,8.32,8.16,+27.3%,+24.7%
IP,As9s,桶7:纯空气,6.54,8.32,8.16,+27.3%,+24.7%
IP,9h6h,桶6:弱听牌,6.78,5.98,6.51,-11.7%,-3.9%
IP,Th7h,桶6:弱听牌,7.08,6.77,7.37,-4.3%,+4.2%
IP,Th8h,桶6:弱听牌,7.15,6.80,7.40,-5.0%,+3.4%
IP,8h6h,桶6:弱听牌,7.16,5.66,6.16,-21.0%,-14.0%
IP,9h7h,桶6:弱听牌,7.20,6.49,7.07,-9.8%,-1.8%
IP,Jh8h,桶6:弱听牌,7.34,6.77,7.37,-7.7%,+0.5%
IP,Qd9d,桶7:纯空气,7.37,6.95,6.81,-5.7%,-7.6%
IP,Qs9s,桶7:纯空气,7.37,6.95,6.81,-5.7%,-7.6%
IP,9h8h,桶6:弱听牌,7.40,6.69,7.28,-9.6%,-1.6%
IP,AsTd,桶7:纯空气,7.48,9.19,9.01,+22.9%,+20.4%
IP,AdTs,桶7:纯空气,7.48,9.19,9.01,+22.9%,+20.4%
IP,AdTh,桶7:纯空气,7.50,9.33,9.15,+24.4%,+21.9%
IP,AsTh,桶7:纯空气,7.50,9.33,9.15,+24.4%,+21.9%
IP,AdTd,桶7:纯空气,7.57,9.30,9.12,+22.9%,+20.5%
IP,AsTs,桶7:纯空气,7.57,9.30,9.12,+22.9%,+20.5%
IP,JdTd,桶7:纯空气,7.60,7.11,6.97,-6.4%,-8.2%
IP,JsTs,桶7:纯空气,7.60,7.11,6.97,-6.4%,-8.2%
IP,8h7h,桶6:弱听牌,7.64,6.24,6.80,-18.3%,-11.1%
IP,AhTd,桶7:纯空气,7.84,9.28,9.10,+18.3%,+16.0%
IP,AhTs,桶7:纯空气,7.84,9.28,9.10,+18.3%,+16.0%
IP,Ah6h,桶6:弱听牌,7.85,8.10,8.82,+3.2%,+12.3%
IP,6h4h,桶6:弱听牌,8.00,4.90,5.34,-38.7%,-33.3%
IP,Ah7h,桶6:弱听牌,8.22,8.39,9.13,+2.0%,+11.1%
IP,7h6h,桶6:弱听牌,8.34,5.83,6.35,-30.1%,-23.9%
IP,Th9h,桶6:弱听牌,8.41,7.44,8.10,-11.5%,-3.6%
IP,Jh9h,桶6:弱听牌,8.58,7.38,8.04,-13.9%,-6.3%
IP,Ah8h,桶6:弱听牌,8.60,8.72,9.49,+1.3%,+10.3%
IP,Qh8h,桶6:弱听牌,8.75,7.71,8.39,-12.0%,-4.2%
IP,QdTd,桶7:纯空气,8.91,8.05,7.89,-9.7%,-11.5%
IP,QsTs,桶7:纯空气,8.91,8.05,7.89,-9.7%,-11.5%
IP,AdJh,桶7:纯空气,8.93,10.85,10.64,+21.5%,+19.1%
IP,AsJh,桶7:纯空气,8.93,10.85,10.64,+21.5%,+19.1%
IP,AdJd,桶7:纯空气,8.94,10.90,10.68,+22.0%,+19.6%
IP,AsJs,桶7:纯空气,8.94,10.90,10.68,+22.0%,+19.6%
IP,AsJd,桶7:纯空气,8.94,10.90,10.68,+22.0%,+19.5%
IP,AdJs,桶7:纯空气,8.94,10.90,10.68,+22.0%,+19.5%
IP,Ah4h,桶6:弱听牌,9.22,7.99,8.70,-13.4%,-5.7%
IP,AhJd,桶7:纯空气,9.27,11.02,10.80,+18.9%,+16.6%
IP,AhJs,桶7:纯空气,9.27,11.02,10.80,+18.9%,+16.6%
IP,QdJd,桶7:纯空气,9.29,7.92,7.76,-14.7%,-16.4%
IP,QsJs,桶7:纯空气,9.29,7.92,7.76,-14.7%,-16.4%
IP,Ah2h,桶6:弱听牌,9.42,8.00,8.71,-15.1%,-7.5%
IP,Ah9h,桶6:弱听牌,9.49,9.31,10.14,-1.9%,+6.8%
IP,Ah3h,桶6:弱听牌,9.53,8.00,8.71,-16.0%,-8.5%
IP,5d4d,桶3:中等成牌,9.77,11.77,11.96,+20.5%,+22.4%
IP,5s4s,桶3:中等成牌,9.77,11.77,11.96,+20.5%,+22.4%
IP,AdTc,桶6:弱听牌,9.90,10.94,11.91,+10.6%,+20.4%
IP,AsTc,桶6:弱听牌,9.90,10.94,11.91,+10.6%,+20.4%
IP,5d3d,桶3:中等成牌,9.92,11.92,12.10,+20.2%,+22.0%
IP,5s3s,桶3:中等成牌,9.92,11.92,12.10,+20.2%,+22.0%
IP,Qh9h,桶6:弱听牌,10.11,8.46,9.21,-16.3%,-8.9%
IP,JhTh,桶6:弱听牌,10.30,8.42,9.16,-18.2%,-11.0%
IP,AhTc,桶6:弱听牌,10.30,11.17,12.16,+8.5%,+18.1%
IP,6d5d,桶3:中等成牌,10.39,12.46,12.65,+20.0%,+21.8%
IP,6s5s,桶3:中等成牌,10.39,12.46,12.65,+20.0%,+21.8%
IP,7d5d,桶3:中等成牌,10.78,13.26,13.46,+23.0%,+24.9%
IP,7s5s,桶3:中等成牌,10.78,13.26,13.46,+23.0%,+24.9%
IP,AhTh,桶6:弱听牌,10.89,11.26,12.26,+3.4%,+12.6%
IP,4h4d,桶3:中等成牌,11.13,9.43,9.58,-15.2%,-13.9%
IP,4s4h,桶3:中等成牌,11.13,9.43,9.58,-15.2%,-13.9%
IP,4s4d,桶3:中等成牌,11.26,9.45,9.59,-16.1%,-14.8%
IP,AdJc,桶6:弱听牌,11.48,13.09,14.25,+14.0%,+24.1%
IP,AsJc,桶6:弱听牌,11.48,13.09,14.25,+14.0%,+24.1%
IP,2h2d,桶3:中等成牌,11.51,9.34,9.48,-18.9%,-17.6%
IP,2s2h,桶3:中等成牌,11.51,9.34,9.48,-18.9%,-17.6%
IP,3h3d,桶3:中等成牌,11.58,9.45,9.60,-18.4%,-17.2%
IP,3s3h,桶3:中等成牌,11.58,9.45,9.60,-18.4%,-17.2%
IP,2s2d,桶3:中等成牌,11.67,9.34,9.48,-19.9%,-18.7%
IP,3s3d,桶3:中等成牌,11.75,9.45,9.60,-19.6%,-18.3%
IP,AhJc,桶6:弱听牌,11.81,13.23,14.40,+12.0%,+21.9%
IP,QhTh,桶6:弱听牌,12.02,9.78,10.65,-18.6%,-11.4%
IP,AhJh,桶6:弱听牌,12.21,13.13,14.29,+7.6%,+17.1%
IP,AdQd,桶7:纯空气,12.23,15.18,14.88,+24.1%,+21.6%
IP,AsQs,桶7:纯空气,12.23,15.18,14.88,+24.1%,+21.6%
IP,AsQd,桶7:纯空气,12.23,15.18,14.88,+24.1%,+21.6%
IP,AdQs,桶7:纯空气,12.23,15.18,14.88,+24.1%,+21.6%
IP,AdQh,桶7:纯空气,12.41,15.31,15.00,+23.3%,+20.9%
IP,AsQh,桶7:纯空气,12.41,15.31,15.00,+23.3%,+20.9%
IP,5h4h,桶3:中等成牌,12.46,13.66,13.87,+9.6%,+11.3%
IP,QhJh,桶6:弱听牌,12.50,9.84,10.71,-21.3%,-14.3%
IP,5h3h,桶3:中等成牌,12.56,13.80,14.01,+9.8%,+11.5%
IP,AhQd,桶7:纯空气,12.60,15.31,15.00,+21.5%,+19.1%
IP,AhQs,桶7:纯空气,12.60,15.31,15.00,+21.5%,+19.1%
IP,4h4c,桶3:中等成牌,12.84,10.15,10.30,-21.0%,-19.7%
IP,2h2c,桶3:中等成牌,12.85,9.98,10.14,-22.3%,-21.1%
IP,4d4c,桶3:中等成牌,12.89,10.16,10.31,-21.2%,-20.0%
IP,4s4c,桶3:中等成牌,12.89,10.16,10.31,-21.2%,-20.0%
IP,3h3c,桶3:中等成牌,12.93,10.09,10.24,-22.0%,-20.8%
IP,2d2c,桶3:中等成牌,13.01,9.98,10.14,-23.3%,-22.1%
IP,2s2c,桶3:中等成牌,13.01,9.98,10.14,-23.3%,-22.1%
IP,6h5h,桶3:中等成牌,13.07,14.47,14.69,+10.6%,+12.3%
IP,3d3c,桶3:中等成牌,13.10,10.09,10.24,-23.0%,-21.8%
IP,3s3c,桶3:中等成牌,13.10,10.09,10.24,-23.0%,-21.8%
IP,Ad5d,桶3:中等成牌,13.35,17.60,17.87,+31.8%,+33.9%
IP,As5s,桶3:中等成牌,13.35,17.60,17.87,+31.8%,+33.9%
IP,7h5h,桶3:中等成牌,13.48,15.15,15.38,+12.4%,+14.1%
IP,AcTh,桶6:弱听牌,13.82,12.47,13.57,-9.8%,-1.8%
IP,AcTd,桶6:弱听牌,14.04,12.68,13.81,-9.7%,-1.7%
IP,AcTs,桶6:弱听牌,14.04,12.68,13.81,-9.7%,-1.7%
