位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,TdTc,桶3:中等成牌,16.35,25.49,21.15,+55.9%,+29.4%
IP,Ks9s,桶6:弱听牌,16.36,12.59,12.63,-23.1%,-22.8%
IP,ThTd,桶3:中等成牌,16.40,25.36,21.03,+54.7%,+28.3%
IP,AhTd,桶6:弱听牌,16.42,14.71,14.76,-10.4%,-10.1%
IP,AsTd,桶6:弱听牌,16.42,14.71,14.76,-10.4%,-10.1%
IP,As4s,桶3:中等成牌,18.91,17.72,14.70,-6.3%,-22.3%
IP,Ah4h,桶3:中等成牌,19.03,17.65,14.64,-7.2%,-23.1%
IP,Td8d,桶6:弱听牌,19.55,10.99,11.03,-43.8%,-43.6%
IP,Jc9c,桶3:中等成牌,20.28,28.09,23.30,+38.5%,+14.9%
IP,Ts8s,桶6:弱听牌,20.37,11.01,11.05,-45.9%,-45.8%
IP,6s4s,桶3:中等成牌,20.37,14.72,12.21,-27.8%,-40.1%
IP,6h4h,桶3:中等成牌,20.40,14.69,12.19,-28.0%,-40.3%
IP,Th8h,桶6:弱听牌,20.45,10.99,11.03,-46.2%,-46.1%
IP,5s4s,桶3:中等成牌,20.87,14.71,12.20,-29.5%,-41.5%
IP,5h4h,桶3:中等成牌,20.91,14.69,12.18,-29.7%,-41.7%
IP,Jc8c,桶3:中等成牌,21.18,27.64,22.93,+30.5%,+8.2%
IP,JcTc,桶3:中等成牌,21.93,30.59,25.38,+39.5%,+15.7%
IP,AdTd,桶6:弱听牌,22.38,17.29,17.35,-22.7%,-22.5%
IP,KcJs,桶3:中等成牌,22.67,33.07,27.43,+45.8%,+21.0%
IP,KcJc,桶3:中等成牌,22.81,33.30,27.62,+46.0%,+21.1%
IP,AsTs,桶6:弱听牌,22.81,17.36,17.41,-23.9%,-23.7%
IP,AhTh,桶6:弱听牌,22.84,17.37,17.43,-23.9%,-23.7%
IP,KhJs,桶3:中等成牌,23.03,33.19,27.53,+44.1%,+19.5%
IP,KdJs,桶3:中等成牌,23.12,33.31,27.63,+44.1%,+19.5%
IP,KcJd,桶3:中等成牌,23.14,33.52,27.81,+44.8%,+20.1%
IP,KhJc,桶3:中等成牌,23.16,33.46,27.75,+44.5%,+19.8%
IP,KsJc,桶3:中等成牌,23.18,33.54,27.82,+44.7%,+20.0%
IP,KdJc,桶3:中等成牌,23.25,33.57,27.85,+44.4%,+19.8%
IP,KhJd,桶3:中等成牌,23.51,33.64,27.90,+43.1%,+18.7%
IP,KsJd,桶3:中等成牌,23.53,33.72,27.97,+43.3%,+18.9%
IP,AsKc,桶5:常规强听牌,23.82,21.98,31.83,-7.7%,+33.6%
IP,AhKc,桶5:常规强听牌,23.83,22.05,31.92,-7.5%,+34.0%
IP,AcKh,桶5:常规强听牌,23.84,21.90,31.71,-8.1%,+33.0%
IP,AdKc,桶5:常规强听牌,23.92,22.06,31.95,-7.8%,+33.5%
IP,AcKs,桶5:常规强听牌,23.94,22.09,31.99,-7.7%,+33.6%
IP,AcKd,桶5:常规强听牌,24.07,22.12,32.02,-8.1%,+33.0%
IP,AsKh,桶5:常规强听牌,24.17,21.93,31.75,-9.3%,+31.4%
IP,AdKh,桶5:常规强听牌,24.26,21.96,31.79,-9.5%,+31.1%
IP,AhKs,桶5:常规强听牌,24.27,22.10,32.00,-8.9%,+31.9%
IP,AdKs,桶5:常规强听牌,24.36,22.11,32.01,-9.3%,+31.4%
IP,AsKd,桶5:常规强听牌,24.39,22.11,32.02,-9.3%,+31.3%
IP,AhKd,桶5:常规强听牌,24.39,22.17,32.10,-9.1%,+31.6%
IP,AcJs,桶3:中等成牌,26.14,35.11,29.12,+34.3%,+11.4%
IP,Jd9d,桶3:中等成牌,26.33,30.62,25.40,+16.3%,-3.5%
IP,AcJc,桶3:中等成牌,26.37,35.40,29.36,+34.2%,+11.4%
IP,AhJs,桶3:中等成牌,26.56,35.20,29.20,+32.6%,+10.0%
IP,AcJd,桶3:中等成牌,26.76,35.59,29.53,+33.0%,+10.3%
IP,AhJc,桶3:中等成牌,26.77,35.48,29.43,+32.5%,+9.9%
IP,AsJc,桶3:中等成牌,26.91,35.58,29.51,+32.2%,+9.7%
IP,AdJs,桶3:中等成牌,26.91,35.62,29.55,+32.3%,+9.8%
IP,Jd8d,桶3:中等成牌,27.03,30.04,24.92,+11.1%,-7.8%
IP,AdJc,桶3:中等成牌,27.15,35.87,29.75,+32.1%,+9.6%
IP,AhJd,桶3:中等成牌,27.16,35.68,29.60,+31.4%,+9.0%
IP,Js9s,桶3:中等成牌,27.17,30.37,25.20,+11.8%,-7.3%
IP,AsJd,桶3:中等成牌,27.29,35.83,29.72,+31.3%,+8.9%
IP,Js8s,桶3:中等成牌,27.73,29.80,24.72,+7.4%,-10.9%
IP,JdTd,桶3:中等成牌,28.33,33.27,27.59,+17.4%,-2.6%
IP,JsTs,桶3:中等成牌,28.73,32.52,26.97,+13.2%,-6.1%
IP,KdJd,桶3:中等成牌,29.45,35.84,29.73,+21.7%,+1.0%
IP,KsJs,桶3:中等成牌,30.14,35.59,29.52,+18.1%,-2.0%
IP,Qc9c,桶3:中等成牌,32.26,37.42,31.04,+16.0%,-3.8%
IP,Qc8c,桶3:中等成牌,32.88,36.88,30.59,+12.2%,-7.0%
IP,AdJd,桶3:中等成牌,33.97,38.20,31.69,+12.4%,-6.7%
IP,AsJs,桶3:中等成牌,33.97,37.63,31.22,+10.8%,-8.1%
IP,QcTc,桶3:中等成牌,34.41,39.81,33.03,+15.7%,-4.0%
IP,Tc9c,桶5:常规强听牌,36.41,16.83,24.37,-53.8%,-33.1%
IP,Qh9h,桶3:中等成牌,37.68,39.05,32.40,+3.6%,-14.0%
IP,Qd9d,桶3:中等成牌,37.87,39.72,32.95,+4.9%,-13.0%
IP,Qh8h,桶3:中等成牌,37.98,38.45,31.90,+1.2%,-16.0%
IP,Qd8d,桶3:中等成牌,38.18,39.12,32.45,+2.5%,-15.0%
IP,QdTd,桶3:中等成牌,40.12,42.12,34.94,+5.0%,-12.9%
IP,QhTh,桶3:中等成牌,40.49,41.64,34.54,+2.9%,-14.7%
IP,KcQh,桶2:中等顶对,40.58,46.21,51.31,+13.9%,+26.5%
IP,KdQh,桶2:中等顶对,41.05,46.52,51.65,+13.3%,+25.8%
IP,KsQh,桶2:中等顶对,41.07,46.47,51.60,+13.2%,+25.6%
IP,KcQc,桶2:中等顶对,41.12,46.86,52.03,+13.9%,+26.5%
IP,Td9d,桶5:常规强听牌,41.26,19.30,27.94,-53.2%,-32.3%
IP,KdQc,桶2:中等顶对,41.59,47.13,52.33,+13.3%,+25.8%
IP,KsQc,桶2:中等顶对,41.60,47.12,52.32,+13.3%,+25.8%
IP,KcQd,桶2:中等顶对,41.64,47.02,52.21,+12.9%,+25.4%
IP,KhQc,桶2:中等顶对,41.98,47.46,52.70,+13.0%,+25.5%
IP,KsQd,桶2:中等顶对,42.11,47.28,52.50,+12.3%,+24.7%
IP,KcTc,桶5:常规强听牌,42.45,22.26,32.23,-47.6%,-24.1%
IP,KhQd,桶2:中等顶对,42.49,47.63,52.89,+12.1%,+24.5%
IP,Th9h,桶5:常规强听牌,42.63,19.33,27.99,-54.6%,-34.3%
IP,Ts9s,桶5:常规强听牌,42.69,19.41,28.10,-54.5%,-34.2%
IP,KdQd,桶2:中等顶对,47.04,49.48,54.94,+5.2%,+16.8%
IP,KhQh,桶2:中等顶对,47.37,48.84,54.23,+3.1%,+14.5%
IP,KdTd,桶5:常规强听牌,48.46,25.11,36.36,-48.2%,-25.0%
IP,KhTh,桶5:常规强听牌,49.16,24.93,36.10,-49.3%,-26.6%
IP,KsTs,桶5:常规强听牌,49.16,25.12,36.37,-48.9%,-26.0%
IP,AcQh,桶2:中等顶对,54.11,53.56,59.47,-1.0%,+9.9%
IP,AsQh,桶2:中等顶对,54.46,53.81,59.74,-1.2%,+9.7%
IP,AdQh,桶2:中等顶对,54.69,54.11,60.08,-1.1%,+9.8%
IP,AcQc,桶2:中等顶对,54.75,54.22,60.20,-1.0%,+10.0%
IP,AsQc,桶2:中等顶对,55.08,54.41,60.42,-1.2%,+9.7%
IP,AhQc,桶2:中等顶对,55.14,54.44,60.45,-1.3%,+9.6%
IP,AcQd,桶2:中等顶对,55.28,54.49,60.50,-1.4%,+9.4%
IP,AdQc,桶2:中等顶对,55.31,54.68,60.71,-1.1%,+9.8%
IP,AsQd,桶2:中等顶对,55.61,54.67,60.70,-1.7%,+9.1%
IP,AhQd,桶2:中等顶对,55.68,54.70,60.73,-1.8%,+9.1%
IP,AhQh,桶2:中等顶对,60.65,55.67,61.82,-8.2%,+1.9%
IP,AdQd,桶2:中等顶对,61.22,57.05,63.34,-6.8%,+3.5%
IP,QcJc,桶1:超强成牌,112.38,77.03,110.92,-31.5%,-1.3%
IP,QdJd,桶1:超强成牌,115.21,78.44,112.96,-31.9%,-2.0%
IP,4s4h,桶1:超强成牌,137.95,84.41,121.56,-38.8%,-11.9%
IP,4s4c,桶1:超强成牌,138.64,84.67,121.92,-38.9%,-12.1%
IP,4h4c,桶1:超强成牌,138.68,84.67,121.93,-38.9%,-12.1%
IP,JdJc,桶1:超强成牌,153.38,88.80,127.87,-42.1%,-16.6%
IP,JsJd,桶1:超强成牌,156.82,89.74,129.22,-42.8%,-17.6%
IP,JsJc,桶1:超强成牌,157.36,89.62,129.06,-43.0%,-18.0%
IP,QdQc,桶1:超强成牌,163.57,101.64,146.36,-37.9%,-10.5%
IP,QhQd,桶1:超强成牌,168.83,104.49,150.47,-38.1%,-10.9%
IP,QhQc,桶1:超强成牌,168.91,104.70,150.77,-38.0%,-10.7%
