位置,手牌,大桶,FullEV,DLEv,DLEv_corrected,DLEv偏差%,修正后偏差%
IP,QcTc,桶6:弱听牌,10.94,8.99,11.14,-17.8%,+1.8%
IP,AcJc,桶6:弱听牌,10.98,13.43,16.63,+22.3%,+51.5%
IP,AdQc,桶7:纯空气,10.99,17.19,15.77,+56.5%,+43.6%
IP,AhQc,桶7:纯空气,10.99,17.19,15.77,+56.5%,+43.6%
IP,AhQd,桶7:纯空气,11.02,17.27,15.85,+56.8%,+43.8%
IP,AdQh,桶7:纯空气,11.02,17.27,15.85,+56.8%,+43.8%
IP,AdJd,桶6:弱听牌,11.03,13.52,16.75,+22.6%,+51.8%
IP,AhJh,桶6:弱听牌,11.03,13.52,16.75,+22.6%,+51.8%
IP,QdTd,桶6:弱听牌,11.19,9.23,11.44,-17.4%,+2.3%
IP,QhTh,桶6:弱听牌,11.19,9.23,11.44,-17.4%,+2.3%
IP,As5s,桶3:中等成牌,11.61,20.10,18.61,+73.1%,+60.3%
IP,QcJc,桶6:弱听牌,11.67,9.47,11.73,-18.9%,+0.5%
IP,QdJd,桶6:弱听牌,12.12,9.72,12.04,-19.8%,-0.7%
IP,QhJh,桶6:弱听牌,12.12,9.72,12.04,-19.8%,-0.7%
IP,6h6d,桶3:中等成牌,13.09,17.41,16.13,+33.1%,+23.2%
IP,6s6d,桶3:中等成牌,13.14,17.45,16.16,+32.8%,+23.0%
IP,6s6h,桶3:中等成牌,13.14,17.45,16.16,+32.8%,+23.0%
IP,6d6c,桶3:中等成牌,13.44,17.64,16.34,+31.2%,+21.5%
IP,6h6c,桶3:中等成牌,13.44,17.64,16.34,+31.2%,+21.5%
IP,6s6c,桶3:中等成牌,13.47,17.69,16.38,+31.4%,+21.7%
IP,AcQc,桶6:弱听牌,14.40,19.48,24.13,+35.3%,+67.6%
IP,AdQd,桶6:弱听牌,14.76,20.07,24.86,+36.0%,+68.5%
IP,AhQh,桶6:弱听牌,14.76,20.07,24.86,+36.0%,+68.5%
IP,Ad5d,桶3:中等成牌,15.93,22.74,21.06,+42.8%,+32.2%
IP,Ah5h,桶3:中等成牌,15.93,22.74,21.06,+42.8%,+32.2%
IP,7s7d,桶3:中等成牌,16.53,22.21,20.57,+34.4%,+24.5%
IP,7s7h,桶3:中等成牌,16.53,22.21,20.57,+34.4%,+24.5%
IP,7h7d,桶3:中等成牌,16.55,22.19,20.55,+34.1%,+24.2%
IP,7d7c,桶3:中等成牌,16.85,22.46,20.80,+33.3%,+23.4%
IP,7h7c,桶3:中等成牌,16.85,22.46,20.80,+33.3%,+23.4%
IP,7s7c,桶3:中等成牌,16.88,22.49,20.83,+33.3%,+23.4%
IP,8s8d,桶3:中等成牌,20.62,27.03,25.03,+31.1%,+21.4%
IP,8s8h,桶3:中等成牌,20.62,27.03,25.03,+31.1%,+21.4%
IP,8h8d,桶3:中等成牌,20.79,26.97,24.98,+29.7%,+20.1%
IP,8s8c,桶3:中等成牌,20.80,27.28,25.26,+31.1%,+21.4%
IP,8d8c,桶3:中等成牌,20.89,27.22,25.21,+30.3%,+20.6%
IP,8h8c,桶3:中等成牌,20.89,27.22,25.21,+30.3%,+20.6%
IP,9h9d,桶3:中等成牌,25.83,32.32,29.93,+25.1%,+15.9%
IP,9d9c,桶3:中等成牌,26.28,32.73,30.31,+24.5%,+15.3%
IP,9h9c,桶3:中等成牌,26.28,32.73,30.31,+24.5%,+15.3%
IP,9s9d,桶3:中等成牌,26.39,32.97,30.54,+25.0%,+15.7%
IP,9s9h,桶3:中等成牌,26.39,32.97,30.54,+25.0%,+15.7%
IP,9s9c,桶3:中等成牌,27.03,33.39,30.92,+23.5%,+14.4%
IP,ThTd,桶3:中等成牌,31.98,38.10,35.29,+19.1%,+10.3%
IP,TdTc,桶3:中等成牌,32.62,38.55,35.70,+18.2%,+9.4%
IP,ThTc,桶3:中等成牌,32.62,38.55,35.70,+18.2%,+9.4%
IP,TsTd,桶3:中等成牌,32.78,38.60,35.75,+17.8%,+9.1%
IP,TsTh,桶3:中等成牌,32.78,38.60,35.75,+17.8%,+9.1%
IP,TsTc,桶3:中等成牌,33.52,39.04,36.16,+16.5%,+7.9%
IP,JhJd,桶3:中等成牌,38.05,42.84,39.67,+12.6%,+4.3%
IP,JdJc,桶3:中等成牌,38.91,43.25,40.05,+11.2%,+2.9%
IP,JhJc,桶3:中等成牌,38.91,43.25,40.05,+11.2%,+2.9%
IP,JsJd,桶3:中等成牌,39.16,43.23,40.03,+10.4%,+2.2%
IP,JsJh,桶3:中等成牌,39.16,43.23,40.03,+10.4%,+2.2%
IP,JsJc,桶3:中等成牌,40.12,43.64,40.42,+8.8%,+0.7%
IP,QhQd,桶3:中等成牌,50.29,52.01,48.17,+3.4%,-4.2%
IP,QdQc,桶3:中等成牌,50.32,51.98,48.14,+3.3%,-4.3%
IP,QhQc,桶3:中等成牌,50.32,51.98,48.14,+3.3%,-4.3%
IP,QsQd,桶3:中等成牌,50.61,51.95,48.11,+2.6%,-4.9%
IP,QsQh,桶3:中等成牌,50.61,51.95,48.11,+2.6%,-4.9%
IP,QsQc,桶3:中等成牌,50.66,51.92,48.08,+2.5%,-5.1%
IP,Ks7s,桶1:超强成牌,92.87,75.26,88.05,-19.0%,-5.2%
IP,Ks6s,桶1:超强成牌,92.93,75.50,88.34,-18.8%,-4.9%
IP,Ks8s,桶1:超强成牌,93.21,75.50,88.34,-19.0%,-5.2%
IP,Ks9s,桶1:超强成牌,94.24,76.06,88.99,-19.3%,-5.6%
IP,Kc7c,桶1:超强成牌,94.42,75.34,88.15,-20.2%,-6.6%
IP,Kc6c,桶1:超强成牌,94.44,75.48,88.31,-20.1%,-6.5%
IP,Kc8c,桶1:超强成牌,94.90,75.63,88.49,-20.3%,-6.8%
IP,KsTs,桶1:超强成牌,95.51,76.81,89.87,-19.6%,-5.9%
IP,KsJd,桶1:超强成牌,95.68,77.01,90.11,-19.5%,-5.8%
IP,KsJh,桶1:超强成牌,95.68,77.01,90.11,-19.5%,-5.8%
IP,Kc9c,桶1:超强成牌,95.93,76.14,89.09,-20.6%,-7.1%
IP,KcJd,桶1:超强成牌,95.99,76.93,90.01,-19.9%,-6.2%
IP,KcJh,桶1:超强成牌,95.99,76.93,90.01,-19.9%,-6.2%
IP,KsJs,桶1:超强成牌,96.03,77.00,90.10,-19.8%,-6.2%
IP,KsJc,桶1:超强成牌,96.29,77.39,90.54,-19.6%,-6.0%
IP,KcJs,桶1:超强成牌,96.85,77.27,90.41,-20.2%,-6.6%
IP,KcTc,桶1:超强成牌,97.04,77.04,90.14,-20.6%,-7.1%
IP,KcJc,桶1:超强成牌,97.59,77.44,90.60,-20.7%,-7.2%
IP,KsQd,桶1:超强成牌,100.33,80.03,93.63,-20.2%,-6.7%
IP,KsQh,桶1:超强成牌,100.33,80.03,93.63,-20.2%,-6.7%
IP,KsQc,桶1:超强成牌,100.44,80.12,93.75,-20.2%,-6.7%
IP,KsQs,桶1:超强成牌,100.60,79.96,93.56,-20.5%,-7.0%
IP,KcQd,桶1:超强成牌,100.76,80.37,94.03,-20.2%,-6.7%
IP,KcQh,桶1:超强成牌,100.76,80.37,94.03,-20.2%,-6.7%
IP,KcQs,桶1:超强成牌,101.04,80.30,93.95,-20.5%,-7.0%
IP,KcQc,桶1:超强成牌,102.04,81.07,94.85,-20.5%,-7.0%
IP,AdKs,桶1:超强成牌,110.71,87.94,102.89,-20.6%,-7.1%
IP,AhKs,桶1:超强成牌,110.71,87.94,102.89,-20.6%,-7.1%
IP,AdKc,桶1:超强成牌,111.34,89.10,104.24,-20.0%,-6.4%
IP,AhKc,桶1:超强成牌,111.34,89.10,104.24,-20.0%,-6.4%
IP,5h5d,桶1:超强成牌,111.37,87.58,102.47,-21.4%,-8.0%
IP,5s5d,桶1:超强成牌,111.68,88.13,103.11,-21.1%,-7.7%
IP,5s5h,桶1:超强成牌,111.68,88.13,103.11,-21.1%,-7.7%
IP,AcKs,桶1:超强成牌,111.71,88.51,103.56,-20.8%,-7.3%
IP,AsKc,桶1:超强成牌,112.11,89.65,104.89,-20.0%,-6.4%
IP,Ks5s,桶1:超强成牌,131.82,97.59,114.18,-26.0%,-13.4%
